"tree.nr"	"N"	"S"	"vaccineStrain"	"compareStrain"	"tipDate"
73	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
73	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
73	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
73	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
73	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
73	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
74	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
74	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
74	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
74	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
74	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
74	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
74	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
75	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
75	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
75	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
75	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
75	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
75	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
75	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
76	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
76	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
76	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
76	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
76	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
76	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
76	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
77	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
77	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
77	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
77	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
77	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
77	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
77	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
78	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
78	1	6	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
78	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
78	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
78	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
78	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
78	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
79	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
79	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
79	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
79	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
79	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
79	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
79	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
80	2	11	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
80	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
80	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
80	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
80	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
80	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
80	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
81	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
81	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
81	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
81	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
81	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
81	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
81	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
82	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
82	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
82	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
82	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
82	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
82	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
82	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
83	2	11	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
83	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
83	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
83	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
83	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
83	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
83	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
84	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
84	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
84	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
84	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
84	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
84	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
84	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
85	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
85	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
85	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
85	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
85	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
85	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
85	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
86	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
86	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
86	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
86	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
86	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
86	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
86	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
87	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
87	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
87	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
87	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
87	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
87	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
87	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
88	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
88	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
88	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
88	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
88	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
88	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
88	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
89	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
89	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
89	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
89	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
89	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
89	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
89	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
90	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
90	1	6	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
90	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
90	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
90	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
90	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
90	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
91	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
91	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
91	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
91	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
91	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
91	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
91	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
92	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
92	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
92	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
92	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
92	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
92	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
92	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
93	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
93	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
93	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
93	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
93	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
93	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
93	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
94	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
94	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
94	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
94	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
94	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
94	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
94	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
95	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
95	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
95	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
95	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
95	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
95	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
95	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
96	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
96	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
96	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
96	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
96	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
96	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
96	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
97	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
97	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
97	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
97	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
97	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
97	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
97	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
98	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
98	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
98	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
98	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
98	7	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
98	8	27	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
98	9	28	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
99	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
99	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
99	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
99	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
99	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
99	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
99	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
100	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
100	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
100	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
100	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
100	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY113004_A_Netherlands_548_2005_NA_NA_NA_NA"	"NA"
100	8	25	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172198_A_New_York_1001_2005_NA_NA_NA"	"NA"
100	9	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091036_A_Illinois_NHRC0002_2005_NA_NA_NA_NA"	"NA"
101	2	9	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY091532_A_California_NHRC0006_2005_NA_NA_NA_NA"	"NA"
101	1	4	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY172390_A_New_York_1028_2006_NA_NA_NA"	"NA"
101	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY019866_A_New_York_938_2006_NA_NA_NA"	"NA"
101	7	26	"EPI367109_A_California_7_2004_NA_NA_NA_NA"	"CY020372_A_New_York_938_2006_NA_NA_NA"	"NA"
